puzzle_id,size,rating
7718,18x27,3
8876,40x50,3
10645,22x13,3
13644,15x20,3
4050,25x35,3
6190,50x37,3
8954,15x15,3
10687,32x26,3
11376,70x40,3
11410,20x35,3
13629,25x30,3
1586,80x70,3
2601,22x30,3
3984,35x25,3
4295,13x14,3
4465,55x75,3
4517,15x15,3
5271,17x17,3
7189,11x25,3
9271,20x20,3
9498,77x90,3
11076,40x45,3
11874,19x23,3
11888,50x40,3
415,30x45,3
1124,44x65,3
1335,55x40,3
2017,65x55,3
9869,20x20,3
10493,42x51,3
11879,22x17,3
13461,53x60,3
13640,18x19,3
619,25x35,3
938,28x28,3
1539,60x30,3
3387,65x95,3
3493,55x75,3
3832,30x29,3
4810,60x75,3
7538,20x35,3
8949,29x48,3
2991,55x55,3
3728,45x65,3
4426,35x24,3
4620,45x65,3
4623,50x75,3
4787,45x30,3
7472,40x30,3
8286,55x50,3
9459,25x30,3
12507,35x30,3
13602,18x26,3
1920,35x25,3
3048,45x45,3
3710,50x50,3
4063,65x80,3
4357,25x35,3
4832,15x14,3
6932,48x37,3
11171,30x40,3
13468,40x35,3
13840,35x35,3
750,24x20,3
1672,19x28,3
3960,23x22,3
5680,30x55,3
5739,25x47,3
7000,11x14,3
7442,31x18,3
8083,38x46,3
8116,30x30,3
9997,25x26,3
11437,25x20,3
12900,50x49,3
1343,40x50,3
2021,16x14,3
2928,45x30,3
5842,30x65,3
7858,40x40,3
8961,28x34,3
111,25x25,3
717,35x16,3
1352,20x30,3
3876,15x15,3
4162,30x30,3
4187,55x80,3
7041,25x15,3
9794,35x30,3
9922,24x26,3
12506,30x30,3
13084,80x80,3
13178,35x35,3
3119,26x36,3
3557,70x35,3
4145,50x49,3
6314,30x25,3
7779,30x22,3
8386,50x41,3
11068,25x35,3
11201,34x34,3
11447,44x39,3
11584,25x30,3
12765,35x25,3
13075,35x30,3
958,61x44,3
1166,71x28,3
1446,23x37,3
2068,60x75,3
2749,28x28,3
4501,30x30,3
6405,60x70,3
10947,25x30,3
99,60x60,3
163,22x35,3
1233,62x94,3
4239,22x15,3
6111,30x45,3
6441,54x65,3
6567,20x20,3
10162,71x72,3
10490,14x15,3
1256,20x20,3
1719,34x49,3
6601,45x50,3
8025,25x25,3
8574,45x55,3
9229,35x33,3
11451,25x15,3
13789,40x65,3
253,31x42,3
385,45x30,3
2635,19x23,3
2699,15x20,3
3301,50x30,3
3794,20x14,3
4206,39x33,3
4414,15x15,3
12638,30x45,3
13288,15x15,3
13373,38x20,3
908,24x19,3
2536,30x35,3
2891,30x32,3
3195,20x25,3
3642,47x48,3
3935,42x34,3
5515,30x20,3
5672,45x50,3
12273,25x20,3
1641,65x65,3
4383,50x33,3
5901,40x60,3
10262,34x50,3
11732,35x18,3
12112,35x50,3
13272,30x30,3
2756,10x26,3
4246,30x20,3
4792,20x22,3
4834,29x27,3
6274,50x60,3
6719,55x75,3
8065,55x75,3
8982,32x24,3
11037,55x75,3
11993,25x30,3
861,55x30,3
9058,80x29,3
9500,30x20,3
10186,30x30,3
11374,35x45,3
11628,21x33,3
13287,20x18,3
2705,40x50,3
8439,30x40,3
10347,40x50,3
1424,46x55,3
5111,32x37,3
6756,50x30,3
12177,40x45,3
1760,50x60,3
4502,15x15,3
4589,35x25,3
5503,30x35,3
5703,20x15,3
7429,20x15,3
7640,55x70,3
8034,50x80,3
9919,31x33,3
11190,77x46,3
12792,46x44,3
666,30x20,3
721,40x50,3
1245,30x30,3
1340,55x36,3
6964,19x20,3
8374,25x20,3
9937,25x40,3
10134,70x80,3
10136,55x35,3
2923,80x80,3
6581,35x50,3
6615,50x45,3
7893,60x40,3
8174,80x50,3
1899,25x35,3
2028,33x49,3
5200,15x15,3
6609,80x75,3
7249,22x35,3
12265,14x19,3
13655,18x18,3
5116,32x34,3
6675,55x65,3
7998,60x55,3
1723,70x69,3
2506,90x44,3
4483,20x15,3
5045,21x17,3
5144,35x30,3
7504,15x15,3
9523,50x48,3
9629,29x30,3
11970,19x20,3
13446,45x35,3
40,60x50,3
695,37x30,3
977,43x33,3
1507,35x35,3
4400,45x55,3
6385,45x30,3
9464,65x80,3
9873,25x24,3
9969,42x39,3
12780,25x25,3
13015,36x48,3
13776,52x52,3
590,30x26,3
2026,16x16,3
3541,15x20,3
4248,15x15,3
4462,19x26,3
6324,35x30,3
6488,26x11,3
7528,57x50,3
7566,13x22,3
8016,40x30,3
8730,48x21,3
10626,27x20,3
10833,26x30,3
10872,70x35,3
11769,38x42,3
13234,37x40,3
13311,33x24,3
13609,40x30,3
1702,35x30,3
6940,44x35,3
7527,25x25,3
7961,45x45,3
8578,45x35,3
9680,47x38,3
13303,59x28,3
13782,45x41,3
140,45x55,3
540,35x65,3
3471,35x45,3
4301,20x20,3
5234,35x25,3
5656,12x16,3
6253,20x15,3
7777,20x29,3
7809,16x17,3
10348,25x35,3
11398,10x35,3
892,20x20,3
2726,35x25,3
3280,52x62,3
7647,56x40,3
10568,77x31,3
11220,13x14,3
11979,50x50,3
13625,20x20,3
924,21x36,3
2405,75x70,3
2712,33x50,3
4235,35x34,3
6004,34x45,3
8972,54x72,3
10123,59x54,3
10717,35x30,3
10915,25x25,3
11167,14x15,3
13712,21x12,3
13784,22x38,3
1756,25x35,3
3065,33x41,3
4242,10x18,3
6389,30x25,3
6550,50x70,3
7574,45x60,3
8122,55x65,3
8524,55x75,3
8775,44x65,3
9821,17x23,3
10471,70x50,3
11281,33x29,3
11605,40x45,3
11926,20x30,3
12904,40x55,3
165,50x50,3
1970,45x30,3
3019,80x60,3
4769,30x70,3
4870,30x48,3
6414,15x15,3
6733,20x20,3
7884,25x40,3
8255,35x45,3
9881,38x44,3
9892,55x65,3
10647,25x20,3
11622,20x20,3
11884,22x26,3
2704,50x75,3
3220,30x45,3
3886,11x24,3
5461,45x50,3
5614,25x35,3
12263,30x65,3
3483,20x20,3
4243,14x16,3
7294,30x35,3
7770,26x17,3
7817,26x33,3
8068,30x50,3
8675,25x25,3
11346,58x70,3
12867,13x30,3
12932,30x29,3
2154,25x20,3
2336,45x30,3
3425,16x22,3
5214,35x45,3
5886,35x45,3
6100,30x33,3
9925,36x35,3
10684,70x50,3
11035,45x70,3
12320,15x10,3
13800,20x15,3
393,20x12,3
1528,32x32,3
1935,30x28,3
2310,30x15,3
4258,32x30,3
5038,19x8,3
5188,38x70,3
6234,25x45,3
6530,20x30,3
6919,45x78,3
7286,31x37,3
10578,39x41,3
11270,15x15,3
11708,64x48,3
1499,45x55,3
3806,25x15,3
4839,38x61,3
5624,40x40,3
6936,18x48,3
8548,17x16,3
8837,35x45,3
10338,20x20,3
13801,20x20,3
428,25x25,3
3478,60x80,3
3646,36x42,3
4672,23x40,3
5913,25x23,3
7482,23x28,3
7519,19x36,3
8152,35x41,3
12298,45x45,3
12760,23x32,3
13368,13x20,3
1963,55x55,3
2199,37x86,3
3660,55x60,3
4703,20x30,3
4862,31x29,3
5220,45x35,3
5472,80x75,3
8074,30x35,3
10497,25x31,3
11042,45x30,3
11199,33x22,3
13739,40x20,3
187,20x45,3
1264,29x30,3
1551,30x50,3
2321,50x50,3
3318,32x33,3
5076,30x32,3
5518,30x34,3
6605,45x55,3
6860,45x45,3
8132,79x73,3
9115,38x41,3
12347,45x65,3
12742,40x51,3
2347,33x30,3
2919,20x30,3
2933,46x31,3
5942,70x80,3
7383,42x41,3
7974,55x75,3
9243,25x35,3
10840,20x15,3
12898,23x34,3
13283,20x20,3
13408,45x18,3
13455,15x15,3
13539,25x20,3
13830,30x45,3
440,15x16,3
2397,35x40,3
2621,32x25,3
2763,30x25,3
4274,40x35,3
4628,40x55,3
4875,20x25,3
5642,27x43,3
8533,35x40,3
10526,18x16,3
11324,25x30,3
12204,52x49,3
13239,44x60,3
1962,35x25,3
2036,25x25,3
2960,35x40,3
6464,50x54,3
7921,75x30,3
9615,22x12,3
11661,78x80,3
11927,35x45,3
12176,30x35,3
12918,7x11,3
2192,40x60,3
3347,25x30,3
3359,30x30,3
3596,35x30,3
4409,22x28,3
4440,40x59,3
5081,40x25,3
5740,30x20,3
7952,25x35,3
11131,45x65,3
13505,30x25,3
1241,28x29,3
4789,26x16,3
6537,34x44,3
6623,50x30,3
13302,30x40,3
1561,39x81,3
4219,23x26,3
6390,31x19,3
7369,45x30,3
9623,51x53,3
10174,55x50,3
10247,19x18,3
11351,19x19,3
576,17x12,3
678,15x21,3
1948,29x29,3
3314,45x35,3
3315,35x45,3
3724,23x26,3
4978,15x15,3
5264,33x38,3
5346,50x65,3
5949,25x45,3
9093,50x75,3
9593,15x20,3
10178,27x37,3
10954,20x20,3
11786,23x15,3
534,45x65,3
1839,45x45,3
2050,35x30,3
2689,25x25,3
4299,14x15,3
4753,40x40,3
5459,19x35,3
5749,45x49,3
11345,45x45,3
11896,45x72,3
12478,30x20,3
13427,38x20,3
383,45x20,3
1943,24x22,3
2458,30x30,3
3324,50x79,3
6538,30x49,3
9346,48x70,3
9558,14x16,3
10957,26x50,3
11204,35x35,3
11659,40x50,3
12462,49x50,3
13363,15x20,3
1862,50x39,3
2667,20x20,3
5464,45x50,3
6177,17x11,3
7559,31x28,3
1271,20x16,3
1291,17x17,3
2328,60x80,3
2428,13x19,3
4302,19x29,3
4660,65x50,3
5857,60x70,3
6710,15x24,3
7633,40x20,3
11128,15x15,3
11507,25x25,3
11532,35x35,3
2785,40x80,3
3035,17x25,3
4238,28x39,3
6687,35x30,3
8981,50x41,3
10486,36x17,3
10700,35x45,3
12205,45x45,3
5610,23x14,3
8474,62x14,3
9662,15x20,3
9723,21x15,3
12871,21x18,3
281,79x26,3
1873,45x65,3
2550,19x21,3
6543,17x20,3
6949,32x49,3
7691,25x40,3
10859,21x22,3
11778,30x20,3
12911,6x10,3
521,22x21,3
1956,45x50,3
3947,9x13,3
4758,36x45,3
5004,30x39,3
5576,45x45,3
5852,38x9,3
11409,15x40,3
11574,30x65,3
11997,56x72,3
12451,60x75,3
890,40x60,3
1770,35x45,3
2772,35x35,3
5083,45x51,3
9258,20x21,3
9427,23x45,3
9748,15x15,3
11058,15x45,3
11318,50x65,3
12079,35x20,3
12339,22x41,3
864,35x40,3
1038,55x70,3
1508,68x50,3
2105,35x45,3
2627,45x75,3
2719,35x30,3
3037,25x30,3
3590,48x90,3
3784,50x33,3
5757,65x40,3
5950,55x70,3
6148,50x65,3
6637,13x23,3
7736,30x40,3
8225,36x60,3
8874,15x15,3
8904,18x32,3
9358,15x15,3
11168,44x68,3
13271,38x33,3
13843,35x35,3
2304,35x40,3
3953,49x47,3
4433,20x30,3
5516,55x55,3
6095,22x7,3
7565,28x38,3
7597,31x49,3
9059,56x65,3
11125,15x10,3
13260,40x40,3
13437,20x19,3
633,55x55,3
2366,65x80,3
3244,40x40,3
3270,40x60,3
4072,45x65,3
5892,24x36,3
6472,55x30,3
6524,50x34,3
7274,30x30,3
7654,48x23,3
10024,21x24,3
10981,25x40,3
13241,40x30,3
13783,12x23,3
13867,15x20,3
868,45x30,3
1069,30x32,3
1084,20x20,3
2584,45x45,3
4249,42x33,3
6045,80x58,3
6569,35x25,3
8387,21x37,3
12565,35x52,3
13768,29x24,3
1697,50x65,3
2202,17x23,3
2887,20x15,3
3141,43x41,3
3176,13x29,3
4057,20x20,3
4981,25x32,3
5790,35x30,3
7772,35x25,3
8531,40x50,3
11424,35x40,3
11861,40x40,3
12102,35x30,3
13109,31x40,3
5090,36x35,3
5856,45x60,3
5919,42x40,3
10150,40x25,3
10310,45x59,3
13293,39x40,3
1046,11x38,3
1931,20x15,3
4371,37x33,3
4418,15x20,3
5635,45x30,3
6129,50x60,3
8778,28x12,3
9468,55x55,3
11890,45x50,3
11960,22x25,3
12585,15x30,3
183,25x48,3
2545,73x55,3
4894,9x13,3
5671,55x65,3
7644,25x30,3
8061,55x75,3
10937,15x15,3
11382,20x30,3
13094,56x46,3
668,45x50,3
1219,25x25,3
5963,15x11,3
11253,11x9,3
11268,15x15,3
11729,30x45,3
13746,45x33,3
13771,15x16,3
3184,18x25,3
5295,45x45,3
6747,25x20,3
11134,21x14,3
12093,15x15,3
12579,31x68,3
12941,40x45,3
13624,19x20,3
13750,40x45,3
2130,78x43,3
2600,55x75,3
2856,25x35,3
3025,13x20,3
6473,25x35,3
8169,35x25,3
10073,47x49,3
10151,45x30,3
12615,50x50,3
1037,45x60,3
1201,41x44,3
2250,31x41,3
2290,50x70,3
2374,50x70,3
2748,15x16,3
4205,30x30,3
7254,15x20,3
9121,25x37,3
9276,55x49,3
11012,15x15,3
11105,45x55,3
13318,31x35,3
1192,15x15,3
1806,40x65,3
1820,50x50,3
4450,38x34,3
5397,25x14,3
6547,30x40,3
8545,49x79,3
10786,80x25,3
10810,30x24,3
12576,40x29,3
12685,57x29,3
12826,30x30,3
152,75x80,3
1710,25x40,3
2861,25x35,3
4200,27x14,3
4893,12x20,3
6126,75x75,3
6285,16x30,3
7476,32x32,3
7987,20x15,3
8534,32x28,3
8712,20x20,3
10248,36x21,3
12716,10x29,3
588,50x45,2
1258,25x25,2
1669,19x27,2
1844,40x45,2
2864,30x55,2
2901,25x25,2
3677,54x14,2
4179,10x9,2
4796,20x23,2
4918,40x30,2
6763,30x30,2
7163,65x80,2
9288,60x30,2
12225,34x50,2
13591,27x45,2
13769,35x29,2
222,40x50,2
853,15x15,2
1769,50x60,2
3731,50x45,2
4202,28x53,2
7264,20x15,2
9104,40x10,2
10206,26x38,2
11304,30x13,2
130,55x65,2
4891,14x38,2
6334,35x25,2
7927,27x26,2
8127,30x20,2
11711,50x50,2
12385,45x35,2
75,40x51,2
2559,60x40,2
6202,51x53,2
6678,25x50,2
7361,10x15,2
8412,15x14,2
11123,28x14,2
11279,20x20,2
12556,53x63,2
13077,35x60,2
13598,45x24,2
13731,35x30,2
1734,45x30,2
2271,28x17,2
2988,41x44,2
4988,50x65,2
5069,30x30,2
5124,47x56,2
8394,45x30,2
9159,40x30,2
11522,30x45,2
11563,60x75,2
12008,25x25,2
12368,20x15,2
13007,49x40,2
13229,35x28,2
13671,26x30,2
1162,17x14,2
3603,40x30,2
4001,15x17,2
5068,20x15,2
6412,30x45,2
8008,30x65,2
8250,28x33,2
13086,11x14,2
1387,67x56,2
3442,55x40,2
3611,35x35,2
7292,18x18,2
7413,47x50,2
7698,14x19,2
10259,16x17,2
10462,35x45,2
13599,29x31,2
255,40x35,2
3100,25x40,2
6172,22x25,2
9920,30x30,2
11925,32x16,2
13595,33x33,2
175,36x63,2
1932,16x19,2
2298,40x50,2
2394,17x16,2
2612,20x20,2
4265,39x12,2
6886,43x37,2
8934,20x15,2
9122,35x40,2
10488,40x31,2
12101,25x35,2
1328,30x30,2
2437,55x65,2
2672,78x43,2
5307,41x28,2
6403,30x40,2
6731,25x25,2
7252,50x39,2
7378,15x15,2
9078,17x10,2
9278,37x45,2
9408,33x30,2
10435,40x15,2
10588,45x45,2
11651,14x17,2
70,20x15,2
535,41x93,2
665,20x20,2
2669,35x57,2
3473,50x50,2
3502,30x20,2
3693,16x22,2
6820,10x10,2
7761,45x65,2
7890,80x56,2
8070,55x75,2
10021,50x40,2
12548,78x25,2
13482,21x33,2
13574,90x50,2
887,30x25,2
1248,17x46,2
1391,50x60,2
2305,56x68,2
4071,13x12,2
4521,16x13,2
4525,17x18,2
5099,40x50,2
6014,11x16,2
6164,35x45,2
6624,30x50,2
7077,45x33,2
7602,12x14,2
9327,24x40,2
11129,50x40,2
11206,65x45,2
12200,60x80,2
13220,43x43,2
13626,17x20,2
1180,8x34,2
1592,35x40,2
2380,75x40,2
2913,19x19,2
4642,30x10,2
4724,20x20,2
7714,21x27,2
7882,20x20,2
8406,30x45,2
8452,45x50,2
9038,28x20,2
9827,45x50,2
11565,45x30,2
12182,24x16,2
12248,30x50,2
13683,19x20,2
25,20x20,2
164,35x30,2
704,45x50,2
1274,15x15,2
3001,30x30,2
4101,14x13,2
4114,24x30,2
4596,31x48,2
4600,31x33,2
5940,25x20,2
6133,55x70,2
6670,28x20,2
6814,24x19,2
7751,20x15,2
9956,30x36,2
9963,50x50,2
10498,17x30,2
1203,50x70,2
1319,20x15,2
1773,76x70,2
8202,51x57,2
10415,35x45,2
10465,59x67,2
10830,32x47,2
11349,50x55,2
2185,45x55,2
2525,25x40,2
4051,45x50,2
4983,75x80,2
5219,20x27,2
9324,31x33,2
11761,25x50,2
13242,29x37,2
13708,28x15,2
153,78x80,2
404,40x25,2
1848,30x30,2
6284,11x22,2
6507,40x45,2
7321,34x29,2
8866,35x45,2
9932,20x20,2
10059,15x17,2
11313,25x20,2
87,45x70,2
683,44x65,2
694,35x55,2
1681,52x37,2
2780,50x50,2
4092,45x45,2
4381,25x35,2
4588,40x55,2
7579,40x43,2
8596,20x15,2
9267,25x27,2
9307,40x40,2
10738,35x30,2
11553,64x75,2
11763,30x30,2
13270,30x30,2
13689,29x23,2
10,45x50,2
1183,23x17,2
3908,20x35,2
3988,45x47,2
4388,35x35,2
6336,50x50,2
7044,24x25,2
9179,32x31,2
10719,45x31,2
12543,20x30,2
12561,30x30,2
1244,30x65,2
2292,50x55,2
3474,35x30,2
3697,30x30,2
3811,40x50,2
4849,50x45,2
6741,13x13,2
8082,45x50,2
9915,16x18,2
10355,60x55,2
12184,20x10,2
13244,25x36,2
1908,19x20,2
2259,33x49,2
3545,50x60,2
4439,60x60,2
5036,41x38,2
5177,25x30,2
5705,18x18,2
6052,25x40,2
7701,10x12,2
8888,80x90,2
9157,32x61,2
9415,55x75,2
2791,15x15,2
2921,20x30,2
3034,17x21,2
5855,50x48,2
9213,65x80,2
10739,25x20,2
11237,23x15,2
11411,40x40,2
13721,34x35,2
466,30x30,2
3530,55x55,2
5224,19x14,2
8895,20x30,2
10226,35x30,2
10482,35x25,2
11369,55x70,2
11990,30x45,2
12237,15x15,2
12768,65x75,2
13765,29x23,2
751,16x15,2
1295,25x25,2
1897,59x75,2
3063,40x49,2
3237,55x40,2
4504,9x12,2
4949,35x27,2
5053,15x25,2
7086,65x72,2
7551,55x50,2
10961,17x15,2
11992,26x40,2
12215,30x20,2
13445,15x20,2
627,40x35,2
1281,20x14,2
3282,30x30,2
4029,32x31,2
4110,35x30,2
4720,30x30,2
7950,65x80,2
9027,9x18,2
9661,47x90,2
11115,25x35,2
12103,30x40,2
13376,23x38,2
386,65x41,2
2355,45x60,2
13326,50x15,2
13654,16x16,2
784,20x65,2
1587,63x69,2
4594,63x71,2
5519,25x25,2
7634,60x40,2
7838,21x27,2
13198,28x52,2
13429,15x20,2
13757,15x15,2
552,56x55,2
2200,25x15,2
3680,45x65,2
3810,30x20,2
4049,44x46,2
4973,42x14,2
6908,45x30,2
13356,10x14,2
13677,14x17,2
465,21x20,2
922,9x14,2
2390,70x30,2
3030,45x45,2
3579,13x17,2
3797,35x28,2
5916,29x28,2
8039,30x45,2
9856,35x40,2
10867,15x15,2
11054,29x35,2
11277,20x11,2
12982,28x36,2
2353,55x60,2
2625,10x13,2
3406,20x22,2
5628,23x22,2
5723,31x9,2
9292,22x42,2
11827,39x27,2
13823,33x40,2
472,15x15,2
1013,40x75,2
3725,13x12,2
4079,27x49,2
4342,15x20,2
7345,10x10,2
10791,45x43,2
12379,67x34,2
13633,20x20,2
13663,25x16,2
13670,28x27,2
437,40x40,2
3441,20x30,2
3817,11x12,2
4269,32x63,2
7416,30x30,2
8493,60x65,2
9502,55x65,2
9700,31x32,2
10793,50x40,2
11566,30x30,2
13053,41x13,2
13296,30x38,2
13499,26x22,2
13767,25x20,2
578,50x50,2
1140,50x50,2
1767,15x20,2
2087,70x80,2
2261,30x40,2
3181,25x15,2
3939,25x45,2
4217,20x20,2
5679,26x48,2
6328,35x30,2
6541,35x50,2
8867,65x50,2
11056,36x60,2
11994,30x30,2
1466,60x60,2
1847,30x40,2
2325,60x65,2
4004,30x30,2
5544,35x35,2
6401,25x40,2
6695,55x55,2
6909,36x12,2
7333,65x70,2
8306,38x50,2
12567,20x30,2
12621,35x30,2
12660,30x20,2
13587,28x29,2
13737,35x40,2
13793,28x34,2
243,30x25,2
1386,32x28,2
2423,31x34,2
3869,45x22,2
4280,8x20,2
6471,20x20,2
7493,30x25,2
9065,73x80,2
9268,21x25,2
10790,25x20,2
12467,40x55,2
2041,40x68,2
5026,20x20,2
8540,31x48,2
9323,49x19,2
11847,45x60,2
11876,40x25,2
13149,17x23,2
13835,25x35,2
9,15x15,2
3397,20x20,2
5077,63x35,2
6754,30x45,2
8144,30x30,2
9622,26x44,2
9744,60x60,2
10458,50x50,2
13342,9x15,2
1351,13x13,2
1555,45x67,2
2816,33x35,2
4059,65x70,2
4733,16x22,2
6123,36x38,2
8417,35x40,2
10081,50x38,2
10667,30x45,2
11288,50x60,2
13619,24x31,2
433,25x40,2
501,45x30,2
2027,20x21,2
2445,35x45,2
4641,34x49,2
5526,18x14,2
6734,20x25,2
7372,50x35,2
9254,50x65,2
13238,13x22,2
13561,19x20,2
811,40x80,2
957,23x23,2
2725,15x15,2
3167,30x30,2
3637,25x40,2
4538,41x32,2
5496,26x29,2
